Temps (s);CH1 (V);CH2 (V)
1.312000e-03;-3.040;0.020
1.314000e-03;-3.040;0.000
1.316000e-03;-3.040;-0.020
1.318000e-03;-3.040;0.020
1.320000e-03;-3.040;0.000
1.322000e-03;-3.080;0.000
1.324000e-03;-3.080;0.000
1.326000e-03;-3.080;0.000
1.328000e-03;-3.120;0.040
1.330000e-03;-3.120;0.020
1.332000e-03;-3.120;0.000
1.334000e-03;-3.160;0.000
1.336000e-03;-3.160;-0.040
1.338000e-03;-3.160;-0.020
1.340000e-03;-3.160;0.000
1.342000e-03;-3.160;0.000
1.344000e-03;-3.160;0.000
1.346000e-03;-3.200;0.020
1.348000e-03;-3.200;0.020
1.350000e-03;-3.240;0.000
1.352000e-03;-3.200;-0.020
1.354000e-03;-3.240;0.000
1.356000e-03;-3.240;0.000
1.358000e-03;-3.240;0.020
1.360000e-03;-3.280;0.040
1.362000e-03;-3.280;0.020
1.364000e-03;-3.280;0.000
1.366000e-03;-3.320;0.000
1.368000e-03;-3.280;0.000
1.370000e-03;-3.320;-0.040
1.372000e-03;-3.280;0.000
1.374000e-03;-3.320;0.000
1.376000e-03;-3.320;0.000
1.378000e-03;-3.320;-0.020
1.380000e-03;-3.320;0.020
1.382000e-03;-3.360;0.000
1.384000e-03;-3.360;0.020
1.386000e-03;-3.360;-0.060
1.388000e-03;-3.360;0.000
1.390000e-03;-3.400;0.000
1.392000e-03;-3.400;-0.040
1.394000e-03;-3.360;0.000
1.396000e-03;-3.360;-0.020
1.398000e-03;-3.400;0.020
1.400000e-03;-3.400;0.020
1.402000e-03;-3.400;0.000
1.404000e-03;-3.400;0.000
1.406000e-03;-3.400;0.000
1.408000e-03;-3.400;0.000
1.410000e-03;-3.400;-0.020
1.412000e-03;-3.440;-0.020
1.414000e-03;-3.400;0.000
1.416000e-03;-3.440;0.000
1.418000e-03;-3.440;-0.020
1.420000e-03;-3.440;0.020
1.422000e-03;-3.440;0.000
1.424000e-03;-3.440;0.020
1.426000e-03;-3.440;0.000
1.428000e-03;-3.440;0.000
1.430000e-03;-3.440;0.000
1.432000e-03;-3.480;0.000
1.434000e-03;-3.440;0.020
1.436000e-03;-3.480;-0.020
1.438000e-03;-3.480;0.020
1.440000e-03;-3.520;0.000
1.442000e-03;-3.520;-0.020
1.444000e-03;-3.480;-0.020
1.446000e-03;-3.480;0.000
1.448000e-03;-3.480;-0.020
1.450000e-03;-3.480;0.000
1.452000e-03;-3.520;0.020
1.454000e-03;-3.480;-0.020
1.456000e-03;-3.480;0.020
1.458000e-03;-3.520;0.000
1.460000e-03;-3.520;0.020
1.462000e-03;-3.520;0.000
1.464000e-03;-3.520;0.000
1.466000e-03;-3.520;0.000
1.468000e-03;-3.520;0.020
1.470000e-03;-3.520;0.020
1.472000e-03;-3.520;0.000
1.474000e-03;-3.520;0.060
1.476000e-03;-3.520;0.000
1.478000e-03;-3.520;0.000
1.480000e-03;-3.520;-0.020
1.482000e-03;-3.520;0.000
1.484000e-03;-3.520;-0.020
1.486000e-03;-3.520;0.000
1.488000e-03;-3.520;0.020
1.490000e-03;-3.520;0.000
1.492000e-03;-3.520;0.000
1.494000e-03;-3.520;0.020
1.496000e-03;-3.480;0.000
1.498000e-03;-3.480;0.000
