Temps (s);CH1 (V);CH2 (V)
-6.700000e-04;1.200;0.000
-6.690000e-04;1.200;0.000
-6.680000e-04;1.200;0.000
-6.670000e-04;1.200;0.020
-6.660000e-04;1.200;-0.040
-6.650000e-04;1.200;0.000
-6.640000e-04;1.160;0.000
-6.630000e-04;1.160;-0.020
-6.620000e-04;1.160;0.020
-6.610000e-04;1.160;0.020
-6.600000e-04;1.160;0.020
-6.590000e-04;1.120;0.020
-6.580000e-04;1.160;0.020
-6.570000e-04;1.120;0.000
-6.560000e-04;1.120;0.000
-6.550000e-04;1.120;0.020
-6.540000e-04;1.120;0.000
-6.530000e-04;1.120;0.000
-6.520000e-04;1.120;0.000
-6.510000e-04;1.120;-0.060
-6.500000e-04;1.120;-0.020
-6.490000e-04;1.120;0.000
-6.480000e-04;1.120;0.000
-6.470000e-04;1.080;0.000
-6.460000e-04;1.080;0.020
-6.450000e-04;1.120;0.020
-6.440000e-04;1.080;0.060
-6.430000e-04;1.080;0.000
-6.420000e-04;1.080;0.020
-6.410000e-04;1.040;0.000
-6.400000e-04;1.080;0.000
-6.390000e-04;1.080;0.000
-6.380000e-04;1.040;-0.020
-6.370000e-04;1.040;-0.040
-6.360000e-04;1.080;0.000
-6.350000e-04;1.040;0.000
-6.340000e-04;1.040;-0.040
-6.330000e-04;1.040;0.000
-6.320000e-04;1.040;0.000
-6.310000e-04;1.040;0.020
-6.300000e-04;1.040;-0.020
-6.290000e-04;1.040;0.000
-6.280000e-04;1.000;0.020
-6.270000e-04;1.040;0.000
-6.260000e-04;1.000;0.020
-6.250000e-04;1.000;0.020
-6.240000e-04;1.000;0.020
-6.230000e-04;1.000;0.000
-6.220000e-04;1.000;0.020
-6.210000e-04;1.000;0.020
-6.200000e-04;1.000;0.000
-6.190000e-04;1.000;0.020
-6.180000e-04;1.000;0.000
-6.170000e-04;1.000;0.000
-6.160000e-04;1.000;-0.020
-6.150000e-04;1.000;0.000
-6.140000e-04;1.000;0.000
-6.130000e-04;1.000;-0.020
-6.120000e-04;1.000;0.000
-6.110000e-04;1.000;0.020
-6.100000e-04;1.000;0.020
-6.090000e-04;0.960;0.020
-6.080000e-04;1.000;0.000
-6.070000e-04;0.960;0.020
-6.060000e-04;1.000;0.020
-6.050000e-04;1.000;0.040
-6.040000e-04;1.000;0.020
-6.030000e-04;0.960;0.000
-6.020000e-04;0.960;0.000
-6.010000e-04;1.000;0.000
-6.000000e-04;1.000;0.000
-5.990000e-04;0.960;-0.020
-5.980000e-04;0.960;-0.040
-5.970000e-04;0.960;0.000
-5.960000e-04;0.960;0.000
-5.950000e-04;1.000;-0.020
-5.940000e-04;1.000;-0.060
-5.930000e-04;0.960;0.020
-5.920000e-04;0.960;0.020
-5.910000e-04;0.960;0.020
-5.900000e-04;0.960;0.000
-5.890000e-04;0.960;0.020
-5.880000e-04;0.960;0.020
-5.870000e-04;0.960;0.020
-5.860000e-04;0.960;0.000
-5.850000e-04;0.960;0.000
-5.840000e-04;0.960;0.040
-5.830000e-04;0.960;0.020
-5.820000e-04;0.960;0.000
-5.810000e-04;0.960;0.000
-5.800000e-04;0.920;0.000
-5.790000e-04;0.960;0.000
-5.780000e-04;0.920;0.000
-5.770000e-04;0.960;-0.040
-5.760000e-04;0.920;-0.020
-5.750000e-04;0.920;0.000
-5.740000e-04;0.920;-0.020
-5.730000e-04;0.920;0.020
-5.720000e-04;0.920;0.000
-5.710000e-04;0.920;0.020
-5.700000e-04;0.920;0.020
-5.690000e-04;0.920;0.020
-5.680000e-04;0.920;0.000
-5.670000e-04;0.920;0.020
-5.660000e-04;0.880;0.020
-5.650000e-04;0.920;0.000
-5.640000e-04;0.880;0.020
-5.630000e-04;0.880;-0.020
-5.620000e-04;0.880;-0.020
-5.610000e-04;0.880;0.000
-5.600000e-04;0.880;0.000
-5.590000e-04;0.880;0.020
-5.580000e-04;0.880;0.000
-5.570000e-04;0.880;0.000
-5.560000e-04;0.880;0.020
-5.550000e-04;0.840;0.060
-5.540000e-04;0.840;0.000
-5.530000e-04;0.840;0.020
-5.520000e-04;0.840;0.020
-5.510000e-04;0.840;0.000
-5.500000e-04;0.840;0.000
-5.490000e-04;0.800;-0.020
-5.480000e-04;0.760;-0.040
-5.470000e-04;0.760;0.000
-5.460000e-04;0.760;-0.020
-5.450000e-04;0.760;-0.020
-5.440000e-04;0.720;0.000
-5.430000e-04;0.720;0.020
-5.420000e-04;0.680;0.020
-5.410000e-04;0.680;-0.020
-5.400000e-04;0.640;0.020
-5.390000e-04;0.640;0.000
-5.380000e-04;0.600;0.020
-5.370000e-04;0.600;0.020
-5.360000e-04;0.560;0.000
-5.350000e-04;0.560;0.000
-5.340000e-04;0.520;0.020
-5.330000e-04;0.480;0.000
-5.320000e-04;0.480;0.000
-5.310000e-04;0.480;0.000
-5.300000e-04;0.440;0.000
-5.290000e-04;0.400;0.020
-5.280000e-04;0.400;0.000
-5.270000e-04;0.360;-0.020
-5.260000e-04;0.320;0.020
-5.250000e-04;0.320;0.000
-5.240000e-04;0.320;-0.020
-5.230000e-04;0.280;-0.020
-5.220000e-04;0.280;0.020
-5.210000e-04;0.240;0.020
-5.200000e-04;0.240;0.000
-5.190000e-04;0.200;0.020
-5.180000e-04;0.160;0.000
-5.170000e-04;0.160;0.020
-5.160000e-04;0.120;0.020
-5.150000e-04;0.120;-0.020
-5.140000e-04;0.080;0.020
-5.130000e-04;0.080;0.000
-5.120000e-04;0.040;0.020
-5.110000e-04;0.000;0.000
-5.100000e-04;0.000;-0.020
-5.090000e-04;0.000;-0.040
-5.080000e-04;-0.040;0.000
-5.070000e-04;-0.080;0.000
-5.060000e-04;-0.120;0.000
-5.050000e-04;-0.120;0.040
-5.040000e-04;-0.120;0.020
-5.030000e-04;-0.160;0.020
-5.020000e-04;-0.160;0.020
-5.010000e-04;-0.200;0.000
-5.000000e-04;-0.200;0.000
-4.990000e-04;-0.240;-0.020
-4.980000e-04;-0.240;0.020
-4.970000e-04;-0.280;0.000
-4.960000e-04;-0.320;-0.020
-4.950000e-04;-0.320;0.020
-4.940000e-04;-0.360;0.000
-4.930000e-04;-0.400;0.000
-4.920000e-04;-0.400;0.000
-4.910000e-04;-0.440;-0.020
-4.900000e-04;-0.440;0.020
-4.890000e-04;-0.440;0.000
-4.880000e-04;-0.480;-0.040
-4.870000e-04;-0.520;0.000
-4.860000e-04;-0.520;0.000
-4.850000e-04;-0.560;0.000
-4.840000e-04;-0.560;0.000
-4.830000e-04;-0.600;0.000
-4.820000e-04;-0.600;0.000
-4.810000e-04;-0.640;0.020
-4.800000e-04;-0.680;0.020
-4.790000e-04;-0.680;-0.020
-4.780000e-04;-0.720;0.000
-4.770000e-04;-0.720;0.020
-4.760000e-04;-0.720;0.020
-4.750000e-04;-0.760;0.000
-4.740000e-04;-0.800;0.000
-4.730000e-04;-0.800;-0.060
-4.720000e-04;-0.840;0.000
-4.710000e-04;-0.840;0.000
-4.700000e-04;-0.880;0.000
-4.690000e-04;-0.920;0.000
-4.680000e-04;-0.920;0.020
-4.670000e-04;-0.920;0.020
-4.660000e-04;-0.960;0.060
-4.650000e-04;-0.960;0.020
-4.640000e-04;-1.000;0.000
-4.630000e-04;-1.000;0.000
-4.620000e-04;-1.040;-0.020
-4.610000e-04;-1.080;0.000
-4.600000e-04;-1.120;-0.020
-4.590000e-04;-1.120;-0.040
-4.580000e-04;-1.120;0.000
-4.570000e-04;-1.160;0.000
-4.560000e-04;-1.160;-0.020
-4.550000e-04;-1.160;0.000
-4.540000e-04;-1.200;0.000
-4.530000e-04;-1.240;0.020
-4.520000e-04;-1.280;-0.020
-4.510000e-04;-1.280;0.020
-4.500000e-04;-1.280;0.000
-4.490000e-04;-1.320;0.020
-4.480000e-04;-1.360;0.020
-4.470000e-04;-1.360;0.000
-4.460000e-04;-1.400;0.020
-4.450000e-04;-1.440;0.020
-4.440000e-04;-1.440;0.000
-4.430000e-04;-1.440;0.000
-4.420000e-04;-1.480;0.020
-4.410000e-04;-1.480;0.020
-4.400000e-04;-1.520;0.000
-4.390000e-04;-1.560;0.000
-4.380000e-04;-1.560;-0.020
-4.370000e-04;-1.560;0.020
-4.360000e-04;-1.600;0.020
-4.350000e-04;-1.600;-0.020
-4.340000e-04;-1.640;-0.040
-4.330000e-04;-1.640;0.000
-4.320000e-04;-1.680;0.000
-4.310000e-04;-1.680;0.000
-4.300000e-04;-1.720;0.000
-4.290000e-04;-1.720;0.020
-4.280000e-04;-1.760;0.020
-4.270000e-04;-1.760;0.040
-4.260000e-04;-1.800;0.000
-4.250000e-04;-1.800;0.020
-4.240000e-04;-1.840;0.020
-4.230000e-04;-1.840;0.020
-4.220000e-04;-1.880;0.000
-4.210000e-04;-1.880;0.000
-4.200000e-04;-1.920;-0.020
-4.190000e-04;-1.960;0.000
-4.180000e-04;-1.920;0.000
-4.170000e-04;-1.960;0.000
-4.160000e-04;-1.960;0.040
-4.150000e-04;-2.000;0.000
-4.140000e-04;-2.000;0.020
-4.130000e-04;-2.040;0.020
-4.120000e-04;-2.040;-0.020
-4.110000e-04;-2.080;0.020
-4.100000e-04;-2.040;0.020
-4.090000e-04;-2.120;0.020
-4.080000e-04;-2.120;0.000
-4.070000e-04;-2.120;0.000
-4.060000e-04;-2.160;-0.020
-4.050000e-04;-2.200;0.000
-4.040000e-04;-2.200;0.000
-4.030000e-04;-2.200;0.000
-4.020000e-04;-2.200;0.000
-4.010000e-04;-2.240;0.000
-4.000000e-04;-2.280;0.020
-3.990000e-04;-2.280;-0.040
-3.980000e-04;-2.280;0.000
-3.970000e-04;-2.320;0.020
-3.960000e-04;-2.320;-0.020
-3.950000e-04;-2.320;0.020
-3.940000e-04;-2.360;0.020
-3.930000e-04;-2.360;0.000
-3.920000e-04;-2.400;0.020
-3.910000e-04;-2.400;0.020
-3.900000e-04;-2.440;0.000
-3.890000e-04;-2.440;0.000
-3.880000e-04;-2.480;0.020
-3.870000e-04;-2.440;0.000
-3.860000e-04;-2.480;0.000
-3.850000e-04;-2.520;0.000
-3.840000e-04;-2.520;-0.080
-3.830000e-04;-2.520;0.020
-3.820000e-04;-2.520;0.000
-3.810000e-04;-2.560;0.000
-3.800000e-04;-2.560;0.000
-3.790000e-04;-2.600;0.000
-3.780000e-04;-2.600;0.020
-3.770000e-04;-2.640;0.060
-3.760000e-04;-2.640;0.000
-3.750000e-04;-2.640;0.000
-3.740000e-04;-2.680;0.020
-3.730000e-04;-2.680;0.020
-3.720000e-04;-2.680;-0.020
-3.710000e-04;-2.680;0.000
-3.700000e-04;-2.720;-0.020
-3.690000e-04;-2.720;0.000
-3.680000e-04;-2.760;-0.020
-3.670000e-04;-2.760;-0.020
-3.660000e-04;-2.760;0.000
-3.650000e-04;-2.800;0.000
-3.640000e-04;-2.800;0.000
-3.630000e-04;-2.840;-0.020
-3.620000e-04;-2.840;0.000
-3.610000e-04;-2.880;0.000
-3.600000e-04;-2.880;0.020
-3.590000e-04;-2.880;0.000
-3.580000e-04;-2.880;0.020
-3.570000e-04;-2.920;0.000
-3.560000e-04;-2.920;0.000
-3.550000e-04;-2.920;0.000
-3.540000e-04;-2.920;0.020
-3.530000e-04;-2.960;0.000
-3.520000e-04;-2.960;0.040
-3.510000e-04;-3.000;0.000
-3.500000e-04;-2.960;0.000
-3.490000e-04;-2.960;-0.020
-3.480000e-04;-3.000;0.020
-3.470000e-04;-3.000;0.020
-3.460000e-04;-3.000;-0.020
-3.450000e-04;-3.040;-0.040
-3.440000e-04;-3.040;0.000
-3.430000e-04;-3.040;0.000
-3.420000e-04;-3.040;0.000
-3.410000e-04;-3.080;0.000
-3.400000e-04;-3.080;0.000
-3.390000e-04;-3.080;0.020
-3.380000e-04;-3.120;0.040
-3.370000e-04;-3.120;0.000
-3.360000e-04;-3.120;0.020
-3.350000e-04;-3.120;0.020
-3.340000e-04;-3.160;0.000
-3.330000e-04;-3.160;0.000
-3.320000e-04;-3.200;0.000
-3.310000e-04;-3.160;-0.020
-3.300000e-04;-3.200;0.000
-3.290000e-04;-3.200;0.020
-3.280000e-04;-3.200;-0.020
-3.270000e-04;-3.240;0.020
-3.260000e-04;-3.200;0.020
-3.250000e-04;-3.240;0.020
-3.240000e-04;-3.240;0.000
-3.230000e-04;-3.240;0.000
-3.220000e-04;-3.280;0.000
-3.210000e-04;-3.280;0.000
-3.200000e-04;-3.280;0.000
-3.190000e-04;-3.280;0.000
-3.180000e-04;-3.280;0.000
-3.170000e-04;-3.280;-0.020
-3.160000e-04;-3.320;0.020
-3.150000e-04;-3.320;0.000
-3.140000e-04;-3.320;-0.020
-3.130000e-04;-3.320;-0.020
-3.120000e-04;-3.320;0.000
-3.110000e-04;-3.360;0.000
-3.100000e-04;-3.360;-0.040
-3.090000e-04;-3.360;0.000
-3.080000e-04;-3.360;0.020
-3.070000e-04;-3.360;0.020
-3.060000e-04;-3.360;-0.040
-3.050000e-04;-3.400;0.000
-3.040000e-04;-3.400;0.000
-3.030000e-04;-3.400;0.000
-3.020000e-04;-3.400;0.020
-3.010000e-04;-3.400;0.000
-3.000000e-04;-3.400;0.000
-2.990000e-04;-3.400;0.020
-2.980000e-04;-3.400;0.000
-2.970000e-04;-3.400;0.000
-2.960000e-04;-3.440;-0.020
-2.950000e-04;-3.440;-0.080
-2.940000e-04;-3.440;0.000
-2.930000e-04;-3.440;0.000
-2.920000e-04;-3.440;0.000
-2.910000e-04;-3.440;0.000
-2.900000e-04;-3.480;0.000
-2.890000e-04;-3.480;0.020
-2.880000e-04;-3.440;0.040
-2.870000e-04;-3.480;0.000
-2.860000e-04;-3.440;0.020
-2.850000e-04;-3.480;0.020
-2.840000e-04;-3.480;0.000
-2.830000e-04;-3.480;0.000
-2.820000e-04;-3.480;0.000
-2.810000e-04;-3.480;-0.020
-2.800000e-04;-3.480;0.000
-2.790000e-04;-3.480;0.000
-2.780000e-04;-3.480;-0.040
-2.770000e-04;-3.520;0.020
-2.760000e-04;-3.480;0.000
-2.750000e-04;-3.520;0.000
-2.740000e-04;-3.480;0.000
-2.730000e-04;-3.520;0.000
-2.720000e-04;-3.520;0.000
-2.710000e-04;-3.480;0.020
-2.700000e-04;-3.520;-0.020
-2.690000e-04;-3.520;0.000
-2.680000e-04;-3.480;0.020
-2.670000e-04;-3.520;0.000
-2.660000e-04;-3.520;0.000
-2.650000e-04;-3.480;0.000
-2.640000e-04;-3.520;0.020
-2.630000e-04;-3.520;0.060
-2.620000e-04;-3.480;0.020
-2.610000e-04;-3.520;-0.020
-2.600000e-04;-3.520;-0.020
-2.590000e-04;-3.520;0.000
-2.580000e-04;-3.480;0.020
-2.570000e-04;-3.520;-0.020
-2.560000e-04;-3.520;-0.040
-2.550000e-04;-3.520;0.000
-2.540000e-04;-3.520;0.000
-2.530000e-04;-3.520;0.020
-2.520000e-04;-3.520;0.000
-2.510000e-04;-3.520;0.000
-2.500000e-04;-3.520;0.020
-2.490000e-04;-3.520;0.040
-2.480000e-04;-3.520;-0.020
-2.470000e-04;-3.480;0.020
-2.460000e-04;-3.480;0.020
-2.450000e-04;-3.480;0.000
-2.440000e-04;-3.520;0.000
-2.430000e-04;-3.480;0.000
-2.420000e-04;-3.520;-0.020
-2.410000e-04;-3.480;0.000
-2.400000e-04;-3.480;0.000
-2.390000e-04;-3.440;0.000
-2.380000e-04;-3.480;0.000
-2.370000e-04;-3.440;0.000
-2.360000e-04;-3.480;0.000
-2.350000e-04;-3.440;0.020
-2.340000e-04;-3.440;0.020
-2.330000e-04;-3.440;0.020
-2.320000e-04;-3.440;0.000
-2.310000e-04;-3.480;-0.020
-2.300000e-04;-3.440;-0.020
-2.290000e-04;-3.440;-0.020
-2.280000e-04;-3.440;-0.020
-2.270000e-04;-3.440;0.000
-2.260000e-04;-3.400;0.000
-2.250000e-04;-3.400;-0.020
-2.240000e-04;-3.400;0.020
-2.230000e-04;-3.400;0.000
-2.220000e-04;-3.400;0.000
-2.210000e-04;-3.400;-0.020
-2.200000e-04;-3.400;0.000
-2.190000e-04;-3.400;0.020
-2.180000e-04;-3.400;0.000
-2.170000e-04;-3.400;-0.040
-2.160000e-04;-3.360;0.020
-2.150000e-04;-3.360;0.020
-2.140000e-04;-3.360;0.000
-2.130000e-04;-3.360;0.040
-2.120000e-04;-3.360;0.000
-2.110000e-04;-3.320;0.000
-2.100000e-04;-3.320;0.020
-2.090000e-04;-3.320;0.000
-2.080000e-04;-3.320;0.000
-2.070000e-04;-3.320;0.000
-2.060000e-04;-3.320;-0.040
-2.050000e-04;-3.280;0.000
-2.040000e-04;-3.280;0.000
-2.030000e-04;-3.280;0.000
-2.020000e-04;-3.280;-0.020
-2.010000e-04;-3.280;0.000
-2.000000e-04;-3.240;0.000
-1.990000e-04;-3.240;0.000
-1.980000e-04;-3.240;0.000
-1.970000e-04;-3.240;0.020
-1.960000e-04;-3.240;0.040
-1.950000e-04;-3.240;0.000
-1.940000e-04;-3.200;0.000
-1.930000e-04;-3.200;0.020
-1.920000e-04;-3.200;0.000
-1.910000e-04;-3.160;0.000
-1.900000e-04;-3.200;-0.020
-1.890000e-04;-3.160;-0.020
-1.880000e-04;-3.160;0.000
-1.870000e-04;-3.160;0.000
-1.860000e-04;-3.160;-0.020
-1.850000e-04;-3.120;-0.020
-1.840000e-04;-3.120;0.000
-1.830000e-04;-3.080;0.020
-1.820000e-04;-3.080;0.000
-1.810000e-04;-3.080;-0.040
-1.800000e-04;-3.040;0.000
-1.790000e-04;-3.040;0.020
-1.780000e-04;-3.040;0.020
-1.770000e-04;-3.040;0.000
-1.760000e-04;-3.040;0.000
-1.750000e-04;-3.000;-0.020
-1.740000e-04;-3.000;0.060
-1.730000e-04;-3.000;0.000
-1.720000e-04;-2.960;0.000
-1.710000e-04;-2.960;-0.020
-1.700000e-04;-2.960;0.000
-1.690000e-04;-2.960;0.000
-1.680000e-04;-2.920;-0.020
-1.670000e-04;-2.920;-0.040
-1.660000e-04;-2.920;0.000
-1.650000e-04;-2.920;0.000
-1.640000e-04;-2.880;0.000
-1.630000e-04;-2.880;-0.020
-1.620000e-04;-2.880;0.020
-1.610000e-04;-2.840;0.020
-1.600000e-04;-2.840;0.060
-1.590000e-04;-2.840;0.000
-1.580000e-04;-2.800;0.020
-1.570000e-04;-2.800;0.020
-1.560000e-04;-2.760;0.000
-1.550000e-04;-2.760;0.020
-1.540000e-04;-2.760;0.000
-1.530000e-04;-2.760;-0.020
-1.520000e-04;-2.760;0.000
-1.510000e-04;-2.720;0.000
-1.500000e-04;-2.720;0.000
-1.490000e-04;-2.680;0.000
-1.480000e-04;-2.680;0.020
-1.470000e-04;-2.640;0.020
-1.460000e-04;-2.640;0.020
-1.450000e-04;-2.640;0.000
-1.440000e-04;-2.600;0.020
-1.430000e-04;-2.600;0.020
-1.420000e-04;-2.560;0.040
-1.410000e-04;-2.560;0.000
-1.400000e-04;-2.560;0.000
-1.390000e-04;-2.560;-0.020
-1.380000e-04;-2.520;0.000
-1.370000e-04;-2.480;0.000
-1.360000e-04;-2.480;-0.020
-1.350000e-04;-2.480;0.020
-1.340000e-04;-2.440;0.000
-1.330000e-04;-2.440;0.000
-1.320000e-04;-2.440;0.000
-1.310000e-04;-2.400;0.000
-1.300000e-04;-2.400;0.020
-1.290000e-04;-2.360;0.020
-1.280000e-04;-2.360;-0.020
-1.270000e-04;-2.320;0.020
-1.260000e-04;-2.320;0.020
-1.250000e-04;-2.280;-0.020
-1.240000e-04;-2.320;0.040
-1.230000e-04;-2.280;0.000
-1.220000e-04;-2.280;0.020
-1.210000e-04;-2.240;0.020
-1.200000e-04;-2.240;0.000
-1.190000e-04;-2.240;0.020
-1.180000e-04;-2.200;0.000
-1.170000e-04;-2.200;-0.040
-1.160000e-04;-2.160;0.000
-1.150000e-04;-2.120;0.000
-1.140000e-04;-2.120;0.000
-1.130000e-04;-2.120;-0.020
-1.120000e-04;-2.080;0.000
-1.110000e-04;-2.080;0.020
-1.100000e-04;-2.040;0.020
-1.090000e-04;-2.000;0.000
-1.080000e-04;-2.000;0.000
-1.070000e-04;-2.000;0.040
-1.060000e-04;-1.960;0.000
-1.050000e-04;-1.960;0.020
-1.040000e-04;-1.920;0.000
-1.030000e-04;-1.960;-0.020
-1.020000e-04;-1.880;0.000
-1.010000e-04;-1.880;0.000
-1.000000e-04;-1.880;-0.040
-9.900000e-05;-1.840;0.020
-9.800000e-05;-1.840;0.000
-9.700000e-05;-1.800;0.000
-9.600000e-05;-1.800;-0.020
-9.500000e-05;-1.800;0.020
-9.400000e-05;-1.760;0.000
-9.300000e-05;-1.760;0.020
-9.200000e-05;-1.720;-0.040
-9.100000e-05;-1.680;0.020
-9.000000e-05;-1.680;0.020
-8.900000e-05;-1.640;0.020
-8.800000e-05;-1.640;0.000
-8.700000e-05;-1.600;0.000
-8.600000e-05;-1.600;0.000
-8.500000e-05;-1.560;0.060
-8.400000e-05;-1.520;0.000
-8.300000e-05;-1.560;0.020
-8.200000e-05;-1.520;0.000
-8.100000e-05;-1.480;0.000
-8.000000e-05;-1.480;0.000
-7.900000e-05;-1.440;0.000
-7.800000e-05;-1.440;-0.060
-7.700000e-05;-1.400;0.000
-7.600000e-05;-1.400;0.020
-7.500000e-05;-1.360;-0.020
-7.400000e-05;-1.320;0.000
-7.300000e-05;-1.320;0.000
-7.200000e-05;-1.280;0.020
-7.100000e-05;-1.280;0.040
-7.000000e-05;-1.280;-0.020
-6.900000e-05;-1.240;0.000
-6.800000e-05;-1.200;0.020
-6.700000e-05;-1.200;0.020
-6.600000e-05;-1.200;0.020
-6.500000e-05;-1.160;0.020
-6.400000e-05;-1.120;0.000
-6.300000e-05;-1.120;0.020
-6.200000e-05;-1.120;-0.020
-6.100000e-05;-1.080;0.000
-6.000000e-05;-1.080;0.000
-5.900000e-05;-1.000;0.020
-5.800000e-05;-1.000;0.000
-5.700000e-05;-0.960;0.020
-5.600000e-05;-0.960;0.000
-5.500000e-05;-0.920;0.020
-5.400000e-05;-0.920;0.000
-5.300000e-05;-0.920;0.080
-5.200000e-05;-0.880;0.000
-5.100000e-05;-0.840;0.000
-5.000000e-05;-0.840;0.000
-4.900000e-05;-0.800;0.000
-4.800000e-05;-0.800;0.000
-4.700000e-05;-0.760;-0.020
-4.600000e-05;-0.760;0.020
-4.500000e-05;-0.760;0.000
-4.400000e-05;-0.720;0.020
-4.300000e-05;-0.680;0.020
-4.200000e-05;-0.640;0.000
-4.100000e-05;-0.640;0.020
-4.000000e-05;-0.600;0.000
-3.900000e-05;-0.600;-0.020
-3.800000e-05;-0.560;0.020
-3.700000e-05;-0.560;0.000
-3.600000e-05;-0.520;0.000
-3.500000e-05;-0.520;0.060
-3.400000e-05;-0.480;0.000
-3.300000e-05;-0.480;0.000
-3.200000e-05;-0.440;0.000
-3.100000e-05;-0.400;0.000
-3.000000e-05;-0.400;0.000
-2.900000e-05;-0.360;0.000
-2.800000e-05;-0.360;-0.040
-2.700000e-05;-0.320;0.000
-2.600000e-05;-0.280;-0.020
-2.500000e-05;-0.280;-0.020
-2.400000e-05;-0.240;0.020
-2.300000e-05;-0.240;0.000
-2.200000e-05;-0.200;0.000
-2.100000e-05;-0.200;0.000
-2.000000e-05;-0.160;0.000
-1.900000e-05;-0.160;0.020
-1.800000e-05;-0.120;0.040
-1.700000e-05;-0.120;0.000
-1.600000e-05;-0.080;0.000
-1.500000e-05;-0.080;0.000
-1.400000e-05;-0.040;0.020
-1.300000e-05;-0.040;0.020
-1.200000e-05;0.000;0.000
-1.100000e-05;0.040;-0.020
-1.000000e-05;0.040;0.000
-9.000000e-06;0.080;0.000
-8.000000e-06;0.080;-0.020
-7.000000e-06;0.080;-0.040
-6.000000e-06;0.160;0.000
-5.000000e-06;0.160;0.000
-4.000000e-06;0.200;0.000
-3.000000e-06;0.200;-0.060
-2.000000e-06;0.240;0.020
-1.000000e-06;0.240;0.000
0.000000e+00;0.280;0.020
1.000000e-06;0.280;0.020
2.000000e-06;0.320;0.020
3.000000e-06;0.320;0.000
4.000000e-06;0.320;0.060
5.000000e-06;0.360;-0.020
6.000000e-06;0.400;0.000
7.000000e-06;0.400;0.020
8.000000e-06;0.440;0.000
9.000000e-06;0.480;0.000
1.000000e-05;0.480;-0.020
1.100000e-05;0.480;-0.020
1.200000e-05;0.520;0.000
1.300000e-05;0.560;0.020
1.400000e-05;0.560;-0.040
1.500000e-05;0.600;-0.020
1.600000e-05;0.640;0.000
1.700000e-05;0.640;0.000
1.800000e-05;0.680;0.020
1.900000e-05;0.680;0.000
2.000000e-05;0.680;0.000
2.100000e-05;0.720;0.020
2.200000e-05;0.720;0.000
2.300000e-05;0.760;0.000
2.400000e-05;0.760;0.000
2.500000e-05;0.760;0.000
2.600000e-05;0.800;0.020
2.700000e-05;0.800;0.000
2.800000e-05;0.840;0.000
2.900000e-05;0.840;-0.060
3.000000e-05;0.840;0.000
3.100000e-05;0.840;0.000
3.200000e-05;0.840;0.000
3.300000e-05;0.840;0.020
3.400000e-05;0.840;0.020
3.500000e-05;0.840;0.000
3.600000e-05;0.880;0.060
3.700000e-05;0.880;0.020
3.800000e-05;0.920;0.000
3.900000e-05;0.880;0.000
4.000000e-05;0.880;0.000
4.100000e-05;0.920;0.000
4.200000e-05;0.880;-0.020
4.300000e-05;0.880;0.040
4.400000e-05;0.920;0.000
4.500000e-05;0.920;-0.020
4.600000e-05;0.920;-0.020
4.700000e-05;0.920;0.000
4.800000e-05;0.920;0.000
4.900000e-05;0.920;0.020
5.000000e-05;0.920;-0.020
5.100000e-05;0.920;0.020
5.200000e-05;0.960;0.000
5.300000e-05;0.960;0.000
5.400000e-05;0.920;0.020
5.500000e-05;0.960;0.000
5.600000e-05;0.920;0.000
5.700000e-05;0.960;0.020
5.800000e-05;0.960;0.000
5.900000e-05;0.920;-0.020
6.000000e-05;0.960;0.020
6.100000e-05;0.960;0.020
6.200000e-05;0.960;0.000
6.300000e-05;0.960;0.000
6.400000e-05;0.960;-0.020
6.500000e-05;0.960;0.000
6.600000e-05;0.960;0.020
6.700000e-05;0.960;0.000
6.800000e-05;0.960;-0.020
6.900000e-05;0.960;0.000
7.000000e-05;0.960;0.000
7.100000e-05;0.960;0.020
7.200000e-05;0.960;0.000
7.300000e-05;0.960;0.000
7.400000e-05;0.960;0.020
7.500000e-05;1.000;0.040
7.600000e-05;1.000;0.000
7.700000e-05;1.000;0.000
7.800000e-05;1.000;0.020
7.900000e-05;1.000;0.000
8.000000e-05;0.960;0.000
8.100000e-05;1.000;0.000
8.200000e-05;0.960;-0.040
8.300000e-05;0.960;0.000
8.400000e-05;1.000;0.000
8.500000e-05;1.000;0.000
8.600000e-05;1.000;-0.060
8.700000e-05;0.960;0.000
8.800000e-05;1.000;0.000
8.900000e-05;1.000;0.020
9.000000e-05;1.000;0.000
9.100000e-05;1.000;0.000
9.200000e-05;1.000;0.000
9.300000e-05;1.000;0.040
9.400000e-05;1.000;0.000
9.500000e-05;1.000;0.000
9.600000e-05;1.000;0.040
9.700000e-05;1.000;0.000
9.800000e-05;1.000;0.000
9.900000e-05;1.000;0.000
1.000000e-04;1.000;-0.020
1.010000e-04;1.000;0.000
1.020000e-04;1.000;0.020
1.030000e-04;1.040;-0.020
1.040000e-04;1.000;0.000
1.050000e-04;1.000;0.020
1.060000e-04;1.040;-0.040
1.070000e-04;1.040;0.000
1.080000e-04;1.000;0.000
1.090000e-04;1.040;0.000
1.100000e-04;1.040;0.020
1.110000e-04;1.040;0.040
1.120000e-04;1.040;-0.020
1.130000e-04;1.080;0.000
1.140000e-04;1.080;0.020
1.150000e-04;1.040;0.000
1.160000e-04;1.080;0.000
1.170000e-04;1.080;0.000
1.180000e-04;1.080;-0.060
1.190000e-04;1.080;0.000
1.200000e-04;1.080;0.000
1.210000e-04;1.080;0.000
