Temps (s);CH1 (V);CH2 (V)
3.704000e-03;-3.520;-0.020
3.708000e-03;-3.520;0.000
3.712000e-03;-3.520;0.020
3.716000e-03;-3.520;0.000
3.720000e-03;-3.520;0.000
3.724000e-03;-3.520;0.000
3.728000e-03;-3.480;0.020
3.732000e-03;-3.480;0.040
3.736000e-03;-3.520;0.000
3.740000e-03;-3.480;0.020
3.744000e-03;-3.520;0.000
3.748000e-03;-3.520;0.000
3.752000e-03;-3.520;-0.020
3.756000e-03;-3.480;0.000
3.760000e-03;-3.480;0.040
3.764000e-03;-3.480;-0.020
3.768000e-03;-3.480;0.020
3.772000e-03;-3.520;0.020
3.776000e-03;-3.480;0.000
3.780000e-03;-3.520;0.000
3.784000e-03;-3.480;0.020
3.788000e-03;-3.480;-0.020
3.792000e-03;-3.480;-0.020
3.796000e-03;-3.480;0.020
3.800000e-03;-3.480;0.020
3.804000e-03;-3.480;0.000
3.808000e-03;-3.480;0.000
3.812000e-03;-3.440;0.000
3.816000e-03;-3.480;0.000
3.820000e-03;-3.480;0.020
3.824000e-03;-3.480;0.000
3.828000e-03;-3.440;-0.020
3.832000e-03;-3.440;0.040
3.836000e-03;-3.440;-0.020
3.840000e-03;-3.440;0.000
3.844000e-03;-3.440;0.000
3.848000e-03;-3.440;0.020
3.852000e-03;-3.440;0.000
3.856000e-03;-3.440;-0.040
3.860000e-03;-3.400;-0.020
3.864000e-03;-3.440;-0.020
3.868000e-03;-3.440;0.000
3.872000e-03;-3.440;0.020
3.876000e-03;-3.400;0.000
3.880000e-03;-3.400;0.000
3.884000e-03;-3.400;0.020
3.888000e-03;-3.400;0.020
3.892000e-03;-3.400;-0.040
3.896000e-03;-3.400;-0.020
3.900000e-03;-3.400;0.000
3.904000e-03;-3.400;0.000
3.908000e-03;-3.360;0.020
3.912000e-03;-3.360;0.020
3.916000e-03;-3.360;0.000
3.920000e-03;-3.400;0.020
3.924000e-03;-3.360;0.000
3.928000e-03;-3.400;-0.060
3.932000e-03;-3.360;0.000
3.936000e-03;-3.360;0.000
3.940000e-03;-3.320;0.000
3.944000e-03;-3.360;0.000
3.948000e-03;-3.360;0.020
3.952000e-03;-3.320;0.000
3.956000e-03;-3.280;0.020
3.960000e-03;-3.320;-0.040
3.964000e-03;-3.320;0.020
3.968000e-03;-3.320;-0.020
3.972000e-03;-3.280;0.000
3.976000e-03;-3.280;0.000
3.980000e-03;-3.280;-0.020
3.984000e-03;-3.280;0.020
3.988000e-03;-3.280;0.000
3.992000e-03;-3.280;0.060
3.996000e-03;-3.280;0.000
